time,Vpos,Vacc
0.34,1.43785702117744,0.0872877333288975
0.345000000000001,1.54320197803843,0.0879678906858386
0.35,1.45221678355421,0.0895723675515608
0.355,1.49373754010971,0.0909479596348212
0.359999999999999,1.46413402035471,0.0923050598045916
0.365,1.49619746699462,0.0939070571153306
0.370000000000001,1.4442225489509,0.0951564447401601
0.375,1.42322395998003,0.0964379907983585
0.380000000000001,1.42095733149448,0.0974309409958443
0.385,1.47734697750782,0.0987366384782173
0.390000000000001,1.45519196423118,0.099865394310871
0.395,1.45271330083227,0.100971506774463
0.4,1.49970651580572,0.101975389828967
0.404999999999999,1.46375192352867,0.102832538886744
0.41,1.45920642067854,0.103875080947808
0.415000000000001,1.49947455740357,0.104708100031165
0.42,1.42615147130381,0.105446518989504
0.425000000000001,1.47008774746324,0.105873717267006
0.43,1.47331330828871,0.106450353380922
0.435,1.44032684503421,0.106868544082848
0.44,1.453733244447,0.107345553776384
0.445,1.41229282494147,0.107675628328235
0.450000000000001,1.41307013929954,0.108103379068854
0.455,1.45117497720486,0.107605392551437
0.460000000000001,1.47058878038887,0.107560533347866
0.465,1.52780001583649,0.107536176297578
0.470000000000001,1.43156316104286,0.107623041593871
0.475,1.45909729468919,0.106950904512086
0.48,1.45306379050886,0.10683830381248
0.484999999999999,1.39938182202062,0.106023961884217
0.49,1.44724075874602,0.105465512958981
0.495000000000001,1.40876573006446,0.105284508371143
0.5,1.49220506491217,0.104432934905518
0.505000000000001,1.44254187698655,0.103638428837065
0.51,1.47625918828419,0.102784919083625
0.515000000000001,1.45988013760747,0.101910723571895
0.52,1.48970866014695,0.101112380090974
0.525,1.46526716983817,0.100173662307598
0.529999999999999,1.50290356238626,0.0992800225105978
0.535,1.51440245237897,0.0983530898066576
0.540000000000001,1.54863537775948,0.0973642921711788
0.545,1.49210310957648,0.0962020673886143
0.550000000000001,1.43380647717863,0.0953581417447091
0.555,1.4779694684585,0.0942374663488918
0.56,1.55068682607439,0.0936530306002829
0.565,1.47590000738079,0.0925142313592274
0.57,1.54323313327121,0.09190625516356
0.575000000000001,1.51842440704156,0.0914367545692198
0.58,1.56221118820224,0.0899921590112695
0.585000000000001,1.45416857791463,0.0893107544045458
0.59,1.5116415636756,0.088882569698946
0.595000000000001,1.47940214254228,0.088154352484796
0.6,1.61171434898149,0.0876493022861745
0.605,1.54391475601755,0.0865713878215114
0.609999999999999,1.56040621915803,0.0867537198125754
0.615,1.4803259115806,0.0856168075812215
0.620000000000001,1.49685964883011,0.0856586834982641
0.625,1.50015543974829,0.085346898695355
0.630000000000001,1.54015228504237,0.0854315501170263
0.635,1.49221131118782,0.0852651107934484
0.640000000000001,1.51825749191271,0.0851051820360997
0.645,1.42640472841316,0.085209075934187
0.65,1.47356884313022,0.08515686014323
0.654999999999999,1.45239786685978,0.0852407284089518
0.66,1.42212670694969,0.0858310724485879
0.665000000000001,1.47804343894356,0.0861663173620194
0.67,1.46254253868868,0.0870785837134854
0.675000000000001,1.44590411483866,0.0857759997001397
0.68,1.39575970554663,0.0868460152386168
0.685,1.45792433610523,0.0867958277146075
0.69,1.42427962151427,0.0875499979002709
0.695,1.39431626211494,0.0876202639570372
0.700000000000001,1.39170877681555,0.0883864912625859
0.705,1.3715271920539,0.0886335361570229
0.710000000000001,1.31817749149275,0.089710749989863
0.715,1.3453031308708,0.0902950813599292
0.720000000000001,1.31744878543618,0.0912530211845825
0.725,1.30011002561878,0.0920866251186874
0.73,1.28183459955329,0.0929700864477633
0.734999999999999,1.28360103370961,0.0935748649179647
0.74,1.23278047367343,0.0936692203038538
0.745000000000001,1.29076369327711,0.0949354378919418
0.75,1.26457381422975,0.0953516155283914
0.755000000000001,1.23640068590301,0.0961116542819963
0.76,1.22059384044538,0.0967277701317588
0.765000000000001,1.18797659957403,0.0974724666452359
0.77,1.21233737823576,0.098103368426078
0.775,1.17151981120803,0.0986652936758506
0.779999999999999,1.14369801957513,0.0992721574939714
0.785,1.17025447761352,0.099802731124176
0.790000000000001,1.12254611629875,0.100320811592543
0.795,1.09986688311397,0.100786032079183
0.800000000000001,1.09002188630355,0.101174478645793
0.805,1.06437567029482,0.101561362802829
0.81,1.04439180434339,0.101998121049961
0.815,1.0927898105483,0.102079942878062
0.82,1.06154667300269,0.102474570016795
0.825000000000001,1.02344659262328,0.102780154654288
0.83,0.98332137449651,0.102805737252486
0.835000000000001,0.975027963721548,0.102931877277497
0.84,0.970958026265098,0.10306856578206
0.845000000000001,0.970441582036887,0.103216360425713
0.85,0.925734913235569,0.103064900619904
0.855,0.898414737655481,0.10285923126247
0.859999999999999,0.8968365711344,0.102808766131113
0.865,0.906063888349585,0.102610062460712
0.870000000000001,0.892692023480473,0.102493419121871
0.875,0.879427528736828,0.102108428956335
0.880000000000001,0.858910948618495,0.101981683569785
0.885,0.848830666139613,0.101813434763082
0.890000000000001,0.828315331940664,0.101515391747785
0.895,0.828660277202931,0.101132903549179
0.9,0.793413577896925,0.100868444346676
0.904999999999999,0.797575345823127,0.100515071108138
0.91,0.772618809034593,0.100162796590976
0.915000000000001,0.764124277050491,0.0997938903338429
0.92,0.758217464471164,0.0994450823104152
0.925000000000001,0.748518084356975,0.099085881560049
0.93,0.719389877773979,0.0987428994217241
0.935,0.722753694377094,0.098316440229466
0.94,0.70515018825821,0.0979198039988809
0.945,0.687233974967038,0.097661423259446
0.950000000000001,0.673168517997803,0.0973261441804262
0.955,0.659657735886762,0.0970358090325759
0.960000000000001,0.645772201094411,0.0969175058061216
0.965,0.633586037635691,0.0965546339995878
0.970000000000001,0.619864003000666,0.0962091200626897
0.975,0.608477448407005,0.0958885937070376
0.98,0.596041183209992,0.0958433340547612
0.984999999999999,0.578507864583826,0.0957267374118204
0.99,0.562536124686462,0.0955726986854298
0.995000000000001,0.549331824552743,0.0951802898344021
1,0.533821096312343,0.0951745250280078
1.005,0.518093634051506,0.0951441103915917
1.01,0.503710681544072,0.0950280798618654
1.015,0.488211742662248,0.0950307482975401
1.02,0.47275496479391,0.0953030941683844
1.025,0.456545245612986,0.0955434073602033
1.03,0.440957261966942,0.0956086018351042
1.035,0.427692523358463,0.0954097146014652
1.04,0.409810233671892,0.0956432363404254
1.045,0.393555764727601,0.0960865710565241
1.05,0.37870845987341,0.096183311306308
1.055,0.352624211289964,0.0963923563564631
1.06,0.34771361413261,0.0966494158628407
1.065,0.32922375221797,0.0969672650690578
1.07,0.31394795779759,0.0973531593551581
1.075,0.300364386079372,0.0975378992929749
1.08,0.276958466974666,0.0980089011265695
1.085,0.260556328753624,0.0983972032461342
1.09,0.228769275524266,0.0988094548463599
1.095,0.226255504211424,0.0991594395536294
1.1,0.216730923561298,0.0994839381554255
1.105,0.173917260816233,0.0999335661829332
1.11,0.159674137540193,0.100358911017861
1.115,0.157812610990475,0.100741832768747
1.12,0.155443733844125,0.101202311271599
1.125,0.126513234163904,0.10154218851395
1.13,0.106202560955292,0.101928937163066
1.135,0.0838190238521016,0.102393933195265
1.14,0.0742582042408796,0.102765842943686
1.145,0.0478909533247238,0.103193784486604
1.15,0.0319974972198134,0.103429619523436
1.155,0.0404036880167692,0.103898155616136
1.16,0.0202389115245795,0.104067459341529
1.165,0.00150612225905178,0.104587403968112
1.17,-0.017668634568568,0.104863133540252
1.175,-0.0360668167487385,0.10508287388474
1.18,-0.0569837121017299,0.105110324953843
1.185,-0.0169625487607543,0.105228968681963
1.19,-0.0779667545435955,0.105615616527207
1.195,-0.124503719093004,0.10593214052114
1.2,-0.0943317628886449,0.105775525844696
1.205,-0.147562486351187,0.106309732167171
1.21,-0.149739971387676,0.106646631381566
1.215,-0.155365483732409,0.106318026736373
1.22,-0.172885367969872,0.106455666101628
1.225,-0.148049855883076,0.106319340093729
1.23,-0.192411652950609,0.106545738265301
1.235,-0.242281315262349,0.106380278670169
1.24,-0.220571764906937,0.106762247951092
1.245,-0.230888727692919,0.106673243487215
1.25,-0.224030075810057,0.106510634955013
1.255,-0.251523049414572,0.106337687773666
1.26,-0.268593967451223,0.106636617422484
1.265,-0.283867160103343,0.105789562458863
1.27,-0.274373761214898,0.106171432713903
1.275,-0.287579958081569,0.106109169601787
1.28,-0.354545187975312,0.105859623988911
1.285,-0.254495011418064,0.105951095327845
1.29,-0.379567010200859,0.105428847627751
1.295,-0.339376028675459,0.10542660770359
1.3,-0.365676435724423,0.105489478038078
1.305,-0.302930297238519,0.104962020387518
1.31,-0.33973088793782,0.105147861502341
1.315,-0.356046140304924,0.10452785769684
1.32,-0.383016862146107,0.104610071685446
1.325,-0.332469716417165,0.104698494877327
1.33,-0.399425827466289,0.104428402147334
1.335,-0.359069947877715,0.104215621496157
1.34,-0.402151544804595,0.104121091575794
1.345,-0.425729612643433,0.103854334735399
1.35,-0.423040475018918,0.103675604481511
1.355,-0.451488323781301,0.103511158069289
1.36,-0.45569065421668,0.1037420359642
1.365,-0.413099773909957,0.103377996571903
1.37,-0.445821482762883,0.103578193520681
1.375,-0.415752606427665,0.10328545253111
1.38,-0.409844683178232,0.103504473576224
1.385,-0.482900189656978,0.103458198411638
1.39,-0.460257991673109,0.103439204660899
1.395,-0.463712900607255,0.103386768557821
1.4,-0.498329297247982,0.103586068900346
1.405,-0.493535469056069,0.103576810225186
1.41,-0.490726202686089,0.103394531077507
1.415,-0.523314482581764,0.103535296429561
1.42,-0.517830055362317,0.103717220743668
1.425,-0.500489756256294,0.103710499333536
1.43,-0.475235362001036,0.103985902588242
1.435,-0.480252054932716,0.10380617204682
1.44,-0.542445972699434,0.104151128428462
1.445,-0.456718629028306,0.104309172943298
1.45,-0.510665369092747,0.104397260424762
1.455,-0.452079278714738,0.104529434163718
1.46,-0.550413753197965,0.104446246283634
1.465,-0.548150557214854,0.105054756206067
1.47,-0.522950957735669,0.10494054538221
1.475,-0.522973941876916,0.104921590723033
1.48,-0.446633198571742,0.10512716363475
1.485,-0.548247072689998,0.105210541910206
1.49,-0.459537148515029,0.105460781570932
1.495,-0.456747856586053,0.105905576580991
1.5,-0.536294808299626,0.105894986699634
1.505,-0.503610335244471,0.106155665475171
1.51,-0.548821572517809,0.106433903181697
1.515,-0.557968729929409,0.106289660733037
1.52,-0.56407261462899,0.10672856365133
1.525,-0.513238317906983,0.106669214299902
1.53,-0.550221931445287,0.106775087349083
1.535,-0.538144962965832,0.10703305442525
1.54,-0.560917520770243,0.107033818641417
1.545,-0.550183349587367,0.107043495044099
1.55,-0.560422389341673,0.107656948601003
1.555,-0.525020472039776,0.107358849582209
1.56,-0.522402162039196,0.107421474326665
1.565,-0.557404940977216,0.107378611563549
1.57,-0.453371538046449,0.107170674616417
1.575,-0.502695825914743,0.107852059224592
1.58,-0.474788853793325,0.107343845786298
1.585,-0.4996835087918,0.107610918535465
1.59,-0.528623804073401,0.107593635906868
1.595,-0.529867720258872,0.107839289392158
1.6,-0.46699977163478,0.107477204872144
1.605,-0.479353907441961,0.107304760439451
1.61,-0.493242831929648,0.107315116427318
1.615,-0.474373020474652,0.10741921518861
1.62,-0.486974078305727,0.107271494334207
1.625,-0.483827905997793,0.106897496348806
1.63,-0.436763912566451,0.107377019448355
1.635,-0.453105743198099,0.106936747391744
1.64,-0.387347927240676,0.107488741635496
1.645,-0.478458471408058,0.106816942262446
1.65,-0.418106904206063,0.10664404597694
1.655,-0.39359407992688,0.106587566129183
1.66,-0.41351809602631,0.106481286329346
1.665,-0.371382451232928,0.10640729721305
1.67,-0.403464933289941,0.106667684826905
1.675,-0.379393756990787,0.105641990337417
1.68,-0.447267559276699,0.105676550390784
1.685,-0.408544621219244,0.105591982945349
1.69,-0.298990305577019,0.105620498414742
1.695,-0.369752500617542,0.105352591415811
1.7,-0.310379194580424,0.105361979364875
1.705,-0.330989007273592,0.104895845933998
1.71,-0.331729503030307,0.105157339591628
1.715,-0.33623429363572,0.104873333687998
1.72,-0.299261247821349,0.104742309953386
1.725,-0.33499356591153,0.104380222624597
1.73,-0.272371682537191,0.104342525485626
1.735,-0.281090735833444,0.104321183938231
1.74,-0.277717886826519,0.104075771323411
1.745,-0.25219271649898,0.104165005567135
1.75,-0.259058748965822,0.103869965730242
1.755,-0.234080371117535,0.103748375859145
1.76,-0.19695700372229,0.103800540677383
1.765,-0.162456557986938,0.103548860756238
1.77,-0.230894101486907,0.103675117963649
1.775,-0.164985972780537,0.103318568492644
1.78,-0.167620264306797,0.103332356955744
1.785,-0.16444770612459,0.103558664216833
1.79,-0.142377897062927,0.103193649206429
1.795,-0.109274077068027,0.10317834485378
1.8,-0.10515990634792,0.103203634312107
1.805,-0.0987849275044916,0.103163210825534
1.81,-0.115462054622414,0.103376820334533
1.815,-0.0590174228677158,0.103189946039702
1.82,-0.0751776508531153,0.102975865886379
1.825,-0.0530827384038292,0.103061265778639
1.83,-0.0301697585726086,0.103108899834086
1.835,-0.0030061452561414,0.102951111167797
1.84,-0.00202776934585924,0.102713131799271
1.845,0.00869192022464277,0.102895662396702
1.85,0.0436022615558549,0.102791560595972
1.855,0.0326576763375786,0.102953037676505
1.86,0.0614070678900709,0.102878566230041
1.865,0.0653115180811698,0.102973208136243
1.87,0.0739412077171758,0.102774765665513
1.875,0.10457604679487,0.10295915236404
1.88,0.111111067817659,0.102737583660065
1.885,0.118049256110626,0.102962619249052
1.89,0.158095371782984,0.102826466219829
1.895,0.140503839512217,0.102896363228072
1.9,0.141345106052836,0.102643654447441
1.905,0.172303369833606,0.102817667705849
1.91,0.200135151960118,0.10266220139922
1.915,0.208458464591591,0.102549143591513
1.92,0.236611961631922,0.102746725903622
1.925,0.227854978694098,0.102632249330124
1.93,0.25143176298687,0.102538248910076
1.935,0.268574334865234,0.102516263644293
1.94,0.295679832065544,0.102402971414906
1.945,0.303632228512478,0.102274705402079
1.95,0.324565620206744,0.102154153985158
1.955,0.338899596029988,0.102112836089928
1.96,0.355894867267928,0.102122362616283
1.965,0.373507038180186,0.102113096696171
1.97,0.388639068802219,0.101971892476334
1.975,0.402132879562542,0.101890455987728
1.98,0.422089871389815,0.101755648201571
1.985,0.432633232021809,0.101691550369835
1.99,0.45036963003634,0.101604125063088
1.995,0.465764022348115,0.101413963101666
2,0.482713811811379,0.101274690218205
2.005,0.499233398471701,0.101224294675256
2.01,0.514920878939478,0.101053546192227
2.015,0.531049226209868,0.100877692750697
2.02,0.547841608105965,0.100815207662471
2.025,0.565204366739742,0.100683872049701
2.03,0.584339786758829,0.100542765980612
2.035,0.59698649332259,0.100393171326798
2.04,0.618886758004188,0.100243911603508
2.045,0.632718464950114,0.100099455682836
2.05,0.652622334548209,0.0999497337646031
2.055,0.664193793588657,0.0998053159165693
2.06,0.676146742114622,0.0996621519190827
2.065,0.686998834775891,0.0994897600564045
2.07,0.713495506258976,0.099341473784688
2.075,0.734579924848106,0.0991768831127437
2.08,0.742548953413741,0.0990464011369436
2.085,0.756442271918675,0.0989129465290315
2.09,0.774222262934842,0.0987377218024201
2.095,0.782715471048616,0.0986592051911904
2.1,0.80392421890256,0.0985296396366006
2.105,0.82266297629758,0.098423719853972
2.11,0.84069984133422,0.0981559517940829
2.115,0.855081353315946,0.0979852784946205
2.12,0.878467395739287,0.0979362574294943
2.125,0.888010107943089,0.0979197195311824
2.13,0.925002901496883,0.0978486469894408
2.135,0.921217066361892,0.0977177250898047
2.14,0.956795594328451,0.097537410276796
2.145,0.93682371245428,0.0975412540088792
2.15,0.969516615938452,0.0974668380049087
2.155,0.972552482731899,0.0973710594793668
2.16,1.00030149370905,0.0971062059153679
2.165,1.01484371221722,0.0972479471519273
2.17,0.983659338277768,0.0969264618884421
2.175,1.01125862006052,0.0968512486779629
2.18,1.02262639720411,0.096922271802903
2.185,1.06848402793556,0.0968402201327353
2.19,1.10169692218842,0.0967340893676725
2.195,1.08234007704663,0.096675448685049
2.2,1.11717167873162,0.0964515737499593
2.205,1.12545110143725,0.0965002824134538
2.21,1.10692869016965,0.0965236851689357
2.215,1.14865230076647,0.0963184764715597
2.22,1.13769196650978,0.0962082095683448
2.225,1.19759215912344,0.0964770654993875
2.23,1.17725173131824,0.0960825653168886
2.235,1.22574916548135,0.0963047055746779
2.24,1.19253574908837,0.096374241087364
2.245,1.22701691164393,0.0960845976534597
2.25,1.22383485446523,0.0959111558861603
2.255,1.18955229410025,0.0958574155306122
2.26,1.22462250845181,0.096021917084613
2.265,1.2735574236718,0.0958436826529023
2.27,1.26834621565661,0.0959092909091588
2.275,1.25271182755278,0.095879262525802
2.28,1.27510017587133,0.0956626359525953
2.285,1.30733930262676,0.0957435283264447
2.29,1.28561274165575,0.0956058237420003
2.295,1.34626297653729,0.09562833371893
2.3,1.3137985411725,0.0957424293504143
2.305,1.38816238313201,0.0955353176171882
2.31,1.32038367378611,0.0955904364737952
2.315,1.36387905304205,0.0956981171329304
2.32,1.32563481699878,0.0954503615381247
2.325,1.35598727571497,0.0954344163264156
2.33,1.36791645077825,0.0954623891280904
2.335,1.40411160950475,0.0953198624507539
2.34,1.42768363581296,0.0954137912181476
2.345,1.41733461675545,0.0949499289082038
2.35,1.40553386991807,0.0954273652713633
2.355,1.44759892113328,0.0953682636615946
2.36,1.45451409548762,0.0949131153737399
2.365,1.44156149260651,0.0951423816729123
2.37,1.46184630916674,0.0950672740872126
2.375,1.46376130101741,0.0950113545026925
2.38,1.42779408791768,0.0947050882187581
2.385,1.48695098429694,0.0947734943299959
2.39,1.44953888706896,0.0946517535163455
2.395,1.45672702735529,0.0949891088554851
2.4,1.48627396496947,0.0949206784914132
2.405,1.47639762479694,0.0945212725010679
2.41,1.48681964670455,0.0948274390498312
2.415,1.51442434552688,0.0941085146911641
2.42,1.53327792465868,0.0943285135048117
2.425,1.49813002488137,0.0940950669896128
2.43,1.5188735390689,0.0945940865175394
2.435,1.50455847530586,0.09412184989577
2.44,1.52307601552003,0.0940759367636733
2.445,1.53314659719113,0.0939013690161106
2.45,1.50204996559229,0.0941301363428976
2.455,1.53365748599622,0.0942758334985403
2.46,1.54679007815571,0.0941076915086016
2.465,1.53252570557518,0.0940279697765269
2.47,1.58794802446986,0.0939482819529792
2.475,1.51338008637246,0.0938876989479261
2.48,1.51063096127521,0.0937601189804397
2.485,1.47864629688434,0.0933619131865991
2.49,1.56679146822545,0.0939102435326045
2.495,1.56608862505628,0.0938487466465361
2.5,1.53545270949212,0.0933410945426361
2.505,1.56774857367542,0.0931735384683866
2.51,1.54419074012493,0.0937970009095864
2.515,1.54734950767973,0.0940185487282777
2.52,1.54089255607097,0.0935191506148671
2.525,1.55072277372999,0.0937522163280863
2.53,1.53848528686259,0.0936184926427596
2.535,1.62486260627256,0.0936199774007034
2.54,1.49399171253628,0.0935341431718492
2.545,1.46972227176447,0.0938671376185569
2.55,1.49084360031035,0.0935608531196045
2.555,1.49000007149378,0.0937018059921946
2.56,1.50870139503787,0.093930237156682
2.565,1.51430122481544,0.0936737764357122
2.57,1.50945792320636,0.0938725810299925
2.575,1.53031248339871,0.0931120878366461
2.58,1.52162643936701,0.093697642767513
2.585,1.5290574176571,0.0937529640645814
2.59,1.5571822401526,0.0938076602097297
2.595,1.53490071638011,0.0938164200115907
2.6,1.45134076093965,0.0935888457261153
2.605,1.4138865627032,0.0941307910500786
2.61,1.50924669515968,0.0940474384589853
2.615,1.41909024455693,0.0937445005394335
2.62,1.47200240299054,0.0938902787284722
2.625,1.46501944621528,0.0940589605031793
2.63,1.52512973119839,0.0938125786002418
2.635,1.4491042160615,0.0941311084363312
2.64,1.42930374577995,0.0939842218345504
2.645,1.44448261288875,0.0942083289442109
2.65,1.43752820611566,0.0939320013617899
2.655,1.42491780764966,0.0941580829605655
2.66,1.39761065333197,0.0942421316120685
2.665,1.3722712122048,0.0945614752537499
2.67,1.4082571048108,0.0945398959699679
2.675,1.35310977059835,0.0944492245445273
2.68,1.35361252322743,0.0945198699238724
2.685,1.41045139705406,0.0948661093118969
2.69,1.35326449088724,0.0946313340317871
2.695,1.35176129770727,0.0946736542050352
2.7,1.37026865086317,0.0950786052374011
2.705,1.32868018591446,0.0950302505821823
2.71,1.35376420949005,0.0946620307420842
2.715,1.30796661596241,0.0950401277692201
2.72,1.33255358645548,0.0951873649806007
2.725,1.31220840200975,0.0951206917059441
2.73,1.28051988627226,0.0949275537286912
2.735,1.25386090933222,0.0951106281375647
2.74,1.23895402975716,0.0955713250839706
2.745,1.24662846375187,0.0953702439179431
2.75,1.23150204781303,0.0955786287829891
2.755,1.22088422776613,0.0954896949421172
2.76,1.24104422849971,0.0957304394950527
2.765,1.20023366252116,0.0954196676321052
2.77,1.22004909380181,0.0954278081597541
2.775,1.17130009353145,0.0955126541106024
2.78,1.19109753009123,0.0955512250513507
2.785,1.1471472120805,0.095578709345291
2.79,1.1489973825595,0.0959132560904494
2.795,1.15203707006636,0.0959313974660472
2.8,1.11157603538178,0.0961066848652205
2.805,1.09820216267026,0.0962365008186768
2.81,1.13097562401296,0.0961664491134971
2.815,1.09745529839979,0.0962739478386163
2.82,1.05876133178736,0.096169146387352
2.825,1.06419473041085,0.0962851052738806
2.83,1.03292481389885,0.0962550337229765
2.835,1.03686574652561,0.0964797427919081
2.84,1.03397745475166,0.0964022545206138
2.845,0.971704869236978,0.0964878769811293
2.85,0.998320394929054,0.096757052156697
2.855,0.989784174031241,0.0968586413190112
2.86,0.954341106112934,0.0969657567965121
2.865,0.963250719662402,0.0968644880746688
2.87,0.92632971604021,0.0968654207130684
2.875,0.893359274521393,0.0969013162645538
2.88,0.867042367899955,0.0971224305697025
2.885,0.875324716787126,0.0971475937294237
2.89,0.872367865899573,0.0973917522405529
2.895,0.852386215592027,0.097118872709248
2.9,0.837889815976314,0.0974224671223427
2.905,0.812279259097702,0.097411820545851
2.91,0.803935468361745,0.0976542930431709
2.915,0.772082698949348,0.0976543920212874
2.92,0.764751348010745,0.0976374382118532
2.925,0.748903559185075,0.0978824473668854
2.93,0.743639548071941,0.0978569024314491
2.935,0.723716637459331,0.0980590089612491
2.94,0.700278197383112,0.0980389733557579
2.945,0.691818093358575,0.0981455512735155
2.95,0.671990769750634,0.0982776408309958
2.955,0.656361625853927,0.0982761464296022
2.96,0.647512820016338,0.0985453334325246
2.965,0.627866801739403,0.098542802722848
2.97,0.612596680403383,0.0985924868441806
2.975,0.597605709668666,0.0987565746081516
2.98,0.5791293041963,0.0988451861270488
2.985,0.563474958999701,0.0989788838296722
2.99,0.547073083938984,0.099049950244246
2.995,0.530855802927356,0.0992256375287764
3,0.513623784422173,0.0993082852327398
3.005,0.496954435396038,0.0994076297129821
3.01,0.480733400595453,0.099508976325602
3.015,0.464467630412054,0.099563987826477
3.02,0.445295894222445,0.0996823454279209
3.025,0.4328761827729,0.0998067931276863
3.03,0.415488992588675,0.099905606278977
3.035,0.396275681037291,0.100010122378413
3.04,0.382405096829487,0.100111635624078
3.045,0.360821120390334,0.100215342780816
3.05,0.345670706546423,0.100323210883089
3.055,0.332885711946144,0.100438507896645
3.06,0.322778242755356,0.100534447075108
3.065,0.298710634267375,0.100625044360491
3.07,0.295595472534847,0.100754562322702
3.075,0.26852471941805,0.100821164095737
3.08,0.248132018053729,0.100944362452194
3.085,0.236822767312517,0.101089537089611
3.09,0.215114286838799,0.10107990085832
3.095,0.188254538254605,0.101207476175975
3.1,0.182511528887705,0.101273525597574
3.105,0.173256221456406,0.101339506729801
3.11,0.153652874856132,0.101551017997954
3.115,0.140403449052989,0.101574015773444
3.12,0.145291769051304,0.101599014292885
3.125,0.119800113459655,0.101723946922383
3.13,0.0841418290987261,0.101930757647433
3.135,0.0852408196846457,0.102002421120873
3.14,0.0618719602165041,0.102058545777957
3.145,0.0691939261021996,0.102032058218889
3.15,0.0394419348709361,0.102189816022912
3.155,0.0168430150448862,0.10224234928477
3.16,0.0324628427828617,0.102499650314128
3.165,-0.00839378974774008,0.102430657195056
3.17,-0.0140609420278579,0.102635430728813
3.175,-0.0152939394082818,0.102791249839927
3.18,-0.0443314176570977,0.10284675754932
3.185,-0.0252420834821585,0.102867810633745
3.19,-0.0338623121045959,0.102775002738844
3.195,-0.0640633587294877,0.103191164479153
3.2,-0.0804421497510879,0.102924124097121
3.205,-0.0896897308965484,0.103061983981811
3.21,-0.0913241590772104,0.10320571599918
3.215,-0.144158145020819,0.103358708156342
3.22,-0.118249892859922,0.103388823327534
3.225,-0.165956999438936,0.103347071316297
3.23,-0.192879024318574,0.103398820213922
3.235,-0.18824676083614,0.103413539952729
3.24,-0.202431122611652,0.103612890940562
3.245,-0.203753457850321,0.103696120467367
3.25,-0.190053039501671,0.103785513820206
3.255,-0.234529883631504,0.103827375206438
3.26,-0.269613999536339,0.104007966194627
3.265,-0.299779301356287,0.103997789522269
3.27,-0.258647010169658,0.104009718026545
